title,address,phoneNumber,website,rating,ratingCount,category,latitude,longitude,cid,normalized_website
Akxum Property Services,"6275 University Dr NW Ste 37-725, Huntsville, AL 35806",(256) 853-0774,http://www.akxumpropertyservices.com/,5,1,Roofing contractor,34.7411366,-86.68154559999999,187267442686957130,akxumpropertyservices.com
Cardinal Roofing,"1806 University Dr NW, Huntsville, AL 35801",(256) 567-7848,https://cardinal-roof.com/huntsville-al-roofing-contractor/,5,1,Roofing contractor,34.741215499999996,-86.59654189999999,11482053833527820139,cardinal-roof.com/huntsville-al-roofing-contractor
Marberry Construction,,(256) 679-8665,https://marberryconstructionllc.com/,5,13,Construction company,,,7412957895984849123,marberryconstructionllc.com
Handy Man Hunter LLC,,(256) 870-9788,,4.5,59,Handyman/Handywoman/Handyperson,,,8866651719197318808,
Baker Roofing Company,"102 Oxmoor Rd Suite 122, Birmingham, AL 35209",(205) 941-6900,https://bakerroofing.com/birmingham-roofing-company/,4.8,25,Roofing contractor,33.45697200000001,-86.83804219999999,3681782786710813561,bakerroofing.com/birmingham-roofing-company
Hill Construction Service LLC,,(256) 213-1684,https://sites.google.com/jhcal.com/hcs/home,4.5,6,Construction company,,,6974173155880454603,sites.google.com/jhcal.com/hcs/home
Bret Slaton Homes,"3180 Leeman Ferry Rd SW, Huntsville, AL 35801",(256) 585-1103,https://www.bretslaton.com/,4.8,60,Roofing contractor,34.6952068,-86.59218779999999,9877536393662524221,bretslaton.com
"Conyer Roofing & Exteriors, LLC","9023 Memorial Pkwy SW, Huntsville, AL 35802",(256) 716-9123,http://www.conyerroofing.com/,,,Roofing contractor,34.6470868,-86.5659592,1203222362401109989,conyerroofing.com
Mr Gutter,,"(256) 881-1900
",http://www.mrgutter.com/,4.8,148,Roofing contractor,,,12402527285083635353,mrgutter.com
5G ROOFING & Construction Inc.,,(256) 910-7590,https://roofingbysaul.com/,5,3,Roofing contractor,,,8986156208090339380,roofingbysaul.com
SERVPRO of Madison County,"3101 Fresh Way SW, Huntsville, AL 35805",(256) 533-5335,https://www.servpro.com/locations/al/servpro-of-madison-county?utm_medium=yext&utm_source=gmb,4.8,132,Water damage restoration service,34.677661,-86.604924,5991083003949695197,servpro.com/locations/al/servpro-of-madison-county
HelloGutters,"3615 Memorial Pkwy SW, Huntsville, AL 35801","(256) 809-9944
",https://www.hellogutters.com/,4.7,76,Gutter service,34.691821399999995,-86.5808151,2752120639280704209,hellogutters.com
Rocket Man Roofing LLC,,(256) 595-5899,,,,Roofing contractor,,,3291323927205003929,
Red Ladder Roofing,"805 Madison St SE, Huntsville, AL 35801",(256) 541-9831,,,,Roofing contractor,34.7224094,-86.5800137,5818760776480225784,
Professional Flooring & Construction,,"(256) 990-0171
",,5,8,Construction company,,,7031999213870270739,
Plan B Construction,,"(256) 694-0391
",,5,19,Construction company,,,16382198651374544867,
Campbell Siding,"258 Nix Rd, Hazel Green, AL 35750",(256) 828-0931,,3.7,12,Roofing contractor,34.9309009,-86.5983669,4461792586080943992,
360° Painting of Huntsville,,"(938) 222-4535
",https://www.360painting.com/huntsville/?utm_source=GMBlisting&utm_medium=organic,4.8,42,Painter,,,7867832544025478578,360painting.com/huntsville
Baker Roofing Company,"102 Oxmoor Rd Suite 122, Birmingham, AL 35209",(205) 941-6900,https://bakerroofing.com/birmingham-roofing-company/,4.8,25,Roofing contractor,33.45697200000001,-86.83804219999999,3681782786710813561,bakerroofing.com/birmingham-roofing-company
Express Roofing and Solar of Decatur,,(938) 200-8537,,4.9,7,Roofing contractor,,,8130624355666484495,
Bret Slaton Homes,"3180 Leeman Ferry Rd SW, Huntsville, AL 35801",(256) 585-1103,https://www.bretslaton.com/,4.8,60,Roofing contractor,34.6952068,-86.59218779999999,9877536393662524221,bretslaton.com
"Conyer Roofing & Exteriors, LLC","9023 Memorial Pkwy SW, Huntsville, AL 35802",(256) 716-9123,http://www.conyerroofing.com/,,,Roofing contractor,34.6470868,-86.5659592,1203222362401109989,conyerroofing.com
The Brothers That Just Do Gutters,"402 Celtic Dr Suite 3201, Madison, AL 35758",(256) 251-7738,https://www.brothersgutters.com/huntsville-al/?utm_source=GMBlisting&utm_medium=organic,4.9,249,Gutter service,34.6823737,-86.7444268,18188227837604586227,brothersgutters.com/huntsville-al
Roof U.S.,"919 SE Willowbrook Dr Suite C, Huntsville, AL 35802",(256) 559-0069,https://roofus247.com/,,,Roofing contractor,34.6590944,-86.5408193,11384309983919701173,roofus247.com
Madison Pro Services LLC,"153 Maple Spg Trl, Madison, AL 35758",(256) 261-0248,https://www.madisonproservices.com/,5,40,Tile contractor,34.680361,-86.760893,13376152020586916441,madisonproservices.com
Powers Roofing,"106 Season Ln, Huntsville, AL 35811",(256) 656-7256,,5,1,Roofing contractor,34.770096099999996,-86.4873915,7336572375449883649,
Flavio Roofing & Construction,,(256) 417-1738,,2.7,7,Roofing contractor,,,1657263060498494614,
Huntsville Roof Solutions,,(256) 826-0009,,1,3,Roofing contractor,,,4866887681990788214,
Campbell Siding,"258 Nix Rd, Hazel Green, AL 35750","(256) 828-0931
",,3.7,12,Roofing contractor,34.9309009,-86.5983669,4461792586080943992,
MJ Roofins LLC,"4095 Lawsons Ridge Dr, Madison, AL 35757",(256) 325-0346,,,,Roofing contractor,34.7592791,-86.7374839,17148374130525496409,
360° Painting of Huntsville,,"(938) 222-4535
",https://www.360painting.com/huntsville/?utm_source=GMBlisting&utm_medium=organic,4.8,42,Painter,,,7867832544025478578,360painting.com/huntsville
CP Rankin Inc. - Roofing Experts,"2821 Newby Rd SW Suite A, Huntsville, AL 35805",(866) 766-3322,http://www.cprankin.com/,,,Roofing contractor,34.7098075,-86.597239,16484975545776031346,cprankin.com
All-South Subcontractors Inc,"8000, 385 Madison Blvd D102, Madison, AL 35758",(256) 258-7527,http://www.allsouthsub.com/,,,Roofing contractor,34.6914276,-86.7188748,13027377710705241601,allsouthsub.com
Taylor Roofing,,(256) 379-3344,,4.5,2,Roofing contractor,,,17468953030117381917,
A Step Above Roofing,,"(256) 502-3848
",http://astepaboveroofing.com/,5,4,Roofing contractor,,,627119647366446880,astepaboveroofing.com
Rick-N-Ball Restoration,"1918 Jordan Ln NW, Huntsville, AL 35816","(833) 379-8688
",https://rick-n-ball-restoration.com/,5,387,Water damage restoration service,34.748649,-86.6331781,895323368539191737,rick-n-ball-restoration.com
Mr. Handyman of Huntsville,,"(256) 841-7206
",https://www.mrhandyman.com/huntsville/?cid=LSTL_MHM000197&utm_source=gmb&utm_campaign=local&utm_medium=organic,4.5,345,Handyman/Handywoman/Handyperson,,,3194248863622598189,mrhandyman.com/huntsville
Matkin Brothers Handyman Services LLC,,"(256) 550-2644
",http://www.matkinbrothers.com/,5,12,Handyman/Handywoman/Handyperson,,,14061596510188951819,matkinbrothers.com
Jay's Home Improvement,,(256) 945-2548,,4.5,35,Remodeler,,,7150650627251003123,
Rob Schrimsher Construction,"898 Church St NW, Huntsville, AL 35801",(256) 270-9102,http://www.robschrimsherconstruction.com/,4.5,2,General contractor,34.7419681,-86.5957641,4085708184009952748,robschrimsherconstruction.com
Higdon Roofing,"355 N Greenway Dr, Trinity, AL 35673",(256) 351-1736,,3,2,Roofing contractor,34.60164100000001,-87.08155099999999,3190037530180890629,
All Pro Roofing Systems,,(256) 694-0071,,,,Roofing contractor,,,12355368637959365741,
Structure Remodeling,"1803 University Dr NW A, Huntsville, AL 35801",(256) 658-3559,https://www.structureremodeling.com/,4.9,28,General contractor,34.7400125,-86.59600879999999,8268851604895898256,structureremodeling.com
Scottsboro Roofing Contractors,,(256) 242-6886,,,,Roofing contractor,,,6870923176788215792,
Renova Renovations,,(256) 653-2237,https://www.renovarenovations.net/,5,2,General contractor,,,1768538129955989270,renovarenovations.net
"Em H Banks Construction Group, LLC","805 NE Wellman Ave #1110, Huntsville, AL 35801",(256) 258-9672,,,,Construction company,34.738024599999996,-86.5761062,2188907161171918431,
Mr Gutter,,(256) 881-1900,http://www.mrgutter.com/,3.3,6,Roofing contractor,,,18437661711242325234,mrgutter.com
Coulter Property Maintenance & Construction LLC,,(256) 604-9500,https://coulterpropertyservices.com/,5,6,Landscaper,,,10703487738102041739,coulterpropertyservices.com
"Commercial Roofing Services, LLC",,(205) 719-3850,https://www.crsbama.com/,5,19,Roofing contractor,,,9415373541979820593,crsbama.com
"Royal Roof Contractors, LLC","31965 AL-75, Oneonta, AL 35121",(205) 274-7663,https://www.royalroofcontractorsllc.net/,5,6,Roofing contractor,33.9782963,-86.4441719,3302477381697417407,royalroofcontractorsllc.net
"Roofing Alabama, LLC","3600 Kennebec St, Northport, AL 35473",(205) 654-7011,https://www.roofingalabamallc.com/,5,12,Roofing contractor,33.26088,-87.5925788,8217095383369762872,roofingalabamallc.com
Homesouth Roofing,"3996 US-231, Wetumpka, AL 36093",(334) 202-3975,https://www.homesouthroofing.com/,4.8,87,Roofing contractor,32.4996291,-86.2159688,1749916728625804764,homesouthroofing.com
"LTR Roofing - ""Luther the Roofer""",,(334) 709-0814,http://luthertheroofer.com/,5,3,Contractor,,,18387310210572512276,luthertheroofer.com
"Alabama Roof Detectives, LLC",,(205) 826-4915,https://alroofdetectives.com/,5,42,Roofing contractor,,,7252324949553594289,alroofdetectives.com
Roof Care Solutions,,(334) 464-4440,https://roofcare.pro/roofing-in-andalusia-al,5,22,Roofing contractor,,,319388891707236954,roofcare.pro/roofing-in-andalusia-al
Roof Care Solutions LLC,,(334) 764-3415,https://www.roofcare.pro/,5,25,Roofing contractor,,,5401435362231031626,roofcare.pro
M&E Roofing Services LLC,,(601) 938-8462,,5,1,Roofing contractor,,,1903419065049727113,
Backwoods Roofing,,(256) 706-5151,,5,8,Roofing contractor,,,17160797528640228174,
"Commercial Roofing Services, LLC",,(205) 719-3850,https://www.crsbama.com/,5,19,Roofing contractor,,,9415373541979820593,crsbama.com
Island Roof Repair LLC,,(251) 284-8655,,4.9,75,Roofing contractor,,,819842533370168038,
Alabama Reliable Roofing,,(205) 369-9630,http://alabamareliableroofing.com/,4.9,72,Roofing contractor,,,12789845782238329905,alabamareliableroofing.com
"Traditions Roofing & Construction, LLC",,(205) 420-3182,http://builtbytraditions.com/,4.8,16,Roofing contractor,,,13456729487576369271,builtbytraditions.com
"Top Choice Roofing, LLC","651 Co Rd 384, Cullman, AL 35057",(256) 620-5482,https://www.thetopchoiceroofing.com/,5,94,Roofing contractor,34.074568,-86.944865,17804353641808260830,thetopchoiceroofing.com
Home Pros Roofing,,(205) 275-5226,https://homeprosroofs.com/,5,12,Roofing contractor,,,15274086431144788096,homeprosroofs.com
Marion County Roofing,"715 Bankhead Hwy, Winfield, AL 35594",(205) 412-3881,,,,Roofing contractor,33.9323641,-87.8063299,955583888055069902,
Ray's Roofing and Construction LLC,"5118 Appleton Rd, Brewton, AL 36426",(251) 753-9403,https://www.rayroofingandconstruction.com/,4.7,60,Roofing contractor,31.1733744,-87.0913059,12052226160061421027,rayroofingandconstruction.com
Alabama Roof RX,"2720 Pelham Pkwy, Pelham, AL 35124",(205) 796-8755,https://www.alabamaroofrx.com/?utm_source=gmb&utm_medium=organic,5,42,Roofing contractor,33.3131644,-86.8021584,3036637915033244699,alabamaroofrx.com
CJ's Roofing and Home Remodeling,,(662) 601-0600,,5,1,Roofing contractor,,,682239279254699373,
MDS Roof Doctors,,"(256) 980-7283
",,5,2,Roofing contractor,,,7901414803827986721,
Roofing Pros,,"(205) 265-1000
",http://roofingprosal.com/,5,15,Roofing contractor,,,13062528678446193490,roofingprosal.com
River Valley Roofing & Construction,"120 Jefferson Ave, Muscle Shoals, AL 35661","(256) 320-5828
",https://rivervalleyrac.com/,5,19,Roofing contractor,34.7447388,-87.66759739999999,15973558708089235284,rivervalleyrac.com
Roof Shield of Northeast Alabama,,"(256) 202-4818
",https://roofshieldnea.com/,5,12,Roofing contractor,,,16336151334775281435,roofshieldnea.com
Impact Roofing,"1700 US Hwy 72 E, Athens, AL 35611","(256) 333-2363
",https://impactroofing.us/?utm_source=gbp&utm_medium=organic,5,619,Roofing contractor,34.7811581,-86.93452909999999,3764279632921772525,impactroofing.us
MDS Roof Doctors,"65 County Rd 11, Haleyville, AL 35565","(256) 980-7283
",https://mdsroofdoctors.com/,4.6,9,Roofing contractor,34.25350950000001,-87.5747193,6001807392268761535,mdsroofdoctors.com
"Evan's Roofing & Repair, LLC",,"(256) 677-0117
",,5,1,Roofing contractor,,,16022573372711551522,
Cypress Roofing & Exteriors,"2929 Cloverdale Rd, Florence, AL 35633","(256) 633-7140
",https://cypressroofingexteriors.com/,5,39,Roofing contractor,34.84700730000001,-87.69025069999999,2768006522185387024,cypressroofingexteriors.com
Complete Roofing,"131 Teresa Dr, Madison, AL 35757","(256) 472-4969
",https://www.completeroofingal.com/,4.9,148,Roofing contractor,34.7878742,-86.75071609999999,5517636001739260029,completeroofingal.com
ICS Roofing & Construction Inc,"3312 N Jackson Hwy, Sheffield, AL 35660","(256) 383-4277
",https://icsroofingco.com/,4.6,80,Roofing contractor,34.7654563,-87.6775117,13679276672482555911,icsroofingco.com
Big Fish Roofs & Restoration,"24712 Oak View Ct, Loxley, AL 36551",(251) 677-8737,https://www.bigfishroofs.com/,4.9,52,Roofing contractor,30.5852534,-87.7458141,350707388538198964,bigfishroofs.com
Miller Roofing Alabama,"804 Hwy 78 W, Jasper, AL 35501",(205) 384-9768,https://www.millerroofingalabama.com/,4.2,22,Roofing contractor,33.8492971,-87.28493069999999,7854495578849046044,millerroofingalabama.com
River Valley Roofing & Construction,"120 Jefferson Ave, Muscle Shoals, AL 35661",(256) 320-5828,https://rivervalleyrac.com/,5,19,Roofing contractor,34.7447388,-87.66759739999999,15973558708089235284,rivervalleyrac.com
Flippo Roofing,"634 Co Rd 63, Winfield, AL 35594",(205) 546-0145,,4.3,4,Roofing contractor,33.9746278,-87.7684706,13754192821175913533,
"Royal Roof Contractors, LLC","31965 AL-75, Oneonta, AL 35121",(205) 274-7663,https://www.royalroofcontractorsllc.net/,5,6,Roofing contractor,33.9782963,-86.4441719,3302477381697417407,royalroofcontractorsllc.net
Prime Roofing & Restoration,"5 Brown Cir, Alabaster, AL 35007",(205) 661-8190,https://prime-roofs.com/,4.9,219,Roofing contractor,33.2592931,-86.81211929999999,11335146081860176390,prime-roofs.com
Top Tier Roofing,"1994 US Hwy 78 E, Oxford, AL 36203",(256) 454-3686,http://toptierroof.com/,4.9,80,Roofing contractor,33.6146787,-85.78987029999999,8478968638260013678,toptierroof.com
Henderson Roofing,"1522 Co Rd 323, Florence, AL 35634",(256) 767-7166,http://www.hendersonroofing.net/,4.6,65,Roofing contractor,34.8595427,-87.60366590000001,10745034166284877170,hendersonroofing.net
Alabama Roofing Professionals,"5508 Eastcliff Industrial Blvd, Birmingham, AL 35210",(205) 722-7663,https://alroofpros.com/,4.9,314,Roofing contractor,33.6469425,-86.6082642,4800467793521012563,alroofpros.com
Complete Roofing,"131 Teresa Dr, Madison, AL 35757",(256) 472-4969,https://www.completeroofingal.com/,4.9,148,Roofing contractor,34.7878742,-86.75071609999999,5517636001739260029,completeroofingal.com
Almighty's Roofing and Home Services LLC,"607 Marguerite Dr NW, Huntsville, AL 35805",(256) 323-6656,https://www.almightysroofingservices.com/,5,41,Roofing contractor,34.7263844,-86.6133211,15373818762492987920,almightysroofingservices.com
Hometown Roofing & Restorations,"1915 Courson Ct Suite 400, Leeds, AL 35094",(205) 984-4777,https://htroofers.com/,4.5,16,Roofing contractor,33.556377,-86.523641,10880444185623648068,htroofers.com
H & H Gutters And Roofing,,(256) 641-0330,https://hhguttersandroofing.com/,5,39,Roofing contractor,,,7656886639085964577,hhguttersandroofing.com
Terrell Roofing,"1611 Hood Ave, Scottsboro, AL 35769",(256) 599-8782,http://www.terrell-roofing.com/,4.9,31,Roofing contractor,34.657058899999996,-86.01268700000001,8631642333317049334,terrell-roofing.com
Alpha Roofing,,(770) 627-7663,http://alpharoofpros.com/,4.9,63,Roofing contractor,,,6091435589105476141,alpharoofpros.com
Galactic Roof Company,,(334) 332-1967,https://www.galacticroof.com/,5,26,Roofing contractor,,,780304777571810486,galacticroof.com
Dr. Roof of Alabama,"4230 Veteran Memorial Drive, Fairfield, AL 35064",(205) 908-0279,https://www.drroofal.com/,5,1,Roofing contractor,33.4730218,-86.9173327,8202176031637141662,drroofal.com
WW Restoration LLC Professional Roofing,"5860 Antioch Rd, Randolph, AL 36792",,https://wwrestorationllc.com/,4.8,94,Roofing contractor,32.9395751,-86.97658709999999,8839277998416746805,wwrestorationllc.com
SunCoast Roof Repair Solutions,"15831 Brook Wy, Summerdale, AL 36580",(251) 500-5000,,5,4,Roofing contractor,30.455281399999997,-87.76500449999999,13901160507972021622,
Southern Roofing Systems of Fairhope,,(251) 280-1671,https://www.southernroofingsystems.com/roofing-contractors/alabama/fairhope,5,20,Roofing contractor,,,9829333065762727449,southernroofingsystems.com/roofing-contractors/alabama/fairhope
Bullard Roofing,"301-B W Main St, Albertville, AL 35950",(205) 456-9161,https://bullardroofing.com/?utm_source=google+business+profile&utm_medium=organic&utm_campaign=google_business_profile,5,46,Roofing contractor,34.268992,-86.2113646,8706634831199036718,bullardroofing.com
"Blue Square Roofing & Construction, LLC","126 G Roden Dr, Boaz, AL 35956",(256) 572-7431,https://www.bluesquareroofing.com/,4.8,63,Roofing contractor,34.160385600000005,-86.0681857,17782925519978737103,bluesquareroofing.com
TMT Roofing,"4609 Co Rd 1763, Arab, AL 35016",(256) 200-2227,https://tmt-roofing.net/,4.8,22,Roofing contractor,34.2774481,-86.5181242,9835374196633983356,tmt-roofing.net
Mountain Valley Roofing & Exteriors LLC,"7269 US-431, Owens Cross Roads, AL 35763",(256) 421-0068,https://mountainvalleyroofingllc.net/,5,37,Roofing contractor,34.6413552,-86.470726,12429360839538361740,mountainvalleyroofingllc.net
Terrell Roofing,"1611 Hood Ave, Scottsboro, AL 35769",(256) 599-8782,http://www.terrell-roofing.com/,4.9,31,Roofing contractor,34.657058899999996,-86.01268700000001,8631642333317049334,terrell-roofing.com
Pro-Tect Roofing & Exteriors,"1154 N Brindlee Mountain Pkwy, Arab, AL 35016",(256) 640-8091,https://pro-tectroofing.com/,5,17,Roofing contractor,34.336479499999996,-86.5029852,6076621566267060577,pro-tectroofing.com
